,Date,GC=F,ETH-USD,^FTSE,AVDO-USD,GC=F_z_norm,ETH-USD_z_norm,^FTSE_z_norm,AVDO-USD_z_norm
2272,2023-02-14,1854.0,1556.8751220703125,7953.89990234375,442.0425109863281,-0.18653959721399108,-0.5029581716844755,1.9736358713597584,-1.50493516271442
2273,2023-02-15,1834.199951171875,1673.7459716796875,7997.7998046875,586.31787109375,-0.3691281131942429,-0.26746438771995706,2.15752143724222,-1.1021803268872017
2274,2023-02-16,1842.0,1640.067626953125,8012.5,799.323974609375,-0.29719903097512024,-0.3353259705169344,2.2190968301088194,-0.5075587769028131
2275,2023-02-17,1840.4000244140625,1694.7833251953125,8004.39990234375,846.3101196289062,-0.31195339700607644,-0.22507429643070553,2.185167573739191,-0.3763936416405953
2276,2023-02-21,1833.0,1658.036376953125,7977.7998046875,820.1443481445312,-0.3801936062959671,-0.29911908963298645,2.0737465056068007,-0.44943723682299846
2277,2023-02-22,1832.0,1643.231689453125,7930.60009765625,846.993408203125,-0.3894152257760612,-0.3289504110569349,1.876038894119062,-0.37448619342956896
2278,2023-02-23,1818.0,1651.0738525390625,7907.7001953125,879.6139526367188,-0.5185178984973786,-0.31314851806354177,1.7801170064537906,-0.2834236446467108
2279,2023-02-24,1808.800048828125,1608.3731689453125,7878.7001953125,1000.0701293945312,-0.6033563474398556,-0.3991900381771868,1.658643355582433,0.05283826215667735
2280,2023-02-27,1817.0,1634.326416015625,7935.10009765625,999.4051513671876,-0.5277395179774726,-0.3468944625124089,1.8948882537370313,0.05098192912772436
2281,2023-02-28,1828.9000244140625,1605.8951416015625,7876.2998046875,995.0647583007812,-0.41800202102715855,-0.40418324253822036,1.6485887275570492,0.038865415985185586
2282,2023-03-01,1837.699951171875,1663.4337158203125,7914.89990234375,921.3914794921876,-0.33685244501391354,-0.2882434969816022,1.8102747546706912,-0.1667987340769954
2283,2023-03-02,1833.5,1647.3193359375,7944.0,985.7221069335938,-0.3755827965559201,-0.3207138375971531,1.9321676892575093,0.012784746252107784
2284,2023-03-03,1847.699951171875,1569.1676025390625,7947.10009765625,958.8215942382812,-0.24463625021297258,-0.4781889264058508,1.9451532127182827,-0.06230993080294705
2285,2023-03-06,1847.9000244140625,1567.398681640625,7929.7998046875,839.1392822265625,-0.24279125090537074,-0.4817532872135226,1.872686669681795,-0.3964115396279874
2286,2023-03-07,1813.9000244140625,1561.93310546875,7919.5,866.0447387695312,-0.5563263132285701,-0.4927663774628289,1.829543398004121,-0.32130306147377286
2287,2023-03-08,1812.699951171875,1534.0882568359375,7929.89990234375,837.9505615234375,-0.567392932016266,-0.5488735144467485,1.8731059533972556,-0.3997299372481705
2288,2023-03-09,1829.300048828125,1438.6607666015625,7880.0,885.1870727539062,-0.4143131480979266,-0.741159108712912,1.6640879080241684,-0.2678658870630737
2289,2023-03-10,1862.0,1429.1580810546875,7748.39990234375,819.0819091796875,-0.11276664137323832,-0.7603069405695141,1.1128484488058281,-0.4524031100708177
2290,2023-03-13,1911.699951171875,1680.3089599609375,7548.60009765625,836.8556518554688,0.3455473965130496,-0.2542400212536216,0.2759376998825589,-0.40278645475219926
2291,2023-03-14,1906.199951171875,1703.507080078125,7637.10009765625,798.6410522460938,0.2948284893725321,-0.20749600334394366,0.646641772369288,-0.509465202810198
2292,2023-03-15,1926.5999755859373,1656.1805419921875,7344.5,846.944580078125,0.48294975190364386,-0.3028585815492817,-0.5789858865141755,-0.3746225005817638
2293,2023-03-16,1919.0,1677.2154541015625,7410.0,829.0762939453125,0.4128656689921252,-0.2604734096731937,-0.30462298540817817,-0.4245030806238194
2294,2023-03-17,1969.800048828125,1792.485107421875,7335.39990234375,852.1436157226562,0.881324388855294,-0.028206022832009105,-0.6171038894655745,-0.36010902616787926
2295,2023-03-20,1979.199951171875,1735.3212890625,7403.89990234375,881.6286010742188,0.9680067114194011,-0.14339063846801775,-0.3301747486142644,-0.2777996115471522
2296,2023-03-21,1938.0,1806.7607421875,7536.2001953125,830.0635986328125,0.588076439113913,0.0005592617593915935,0.22399765132588248,-0.42174695000644
2297,2023-03-22,1946.800048828125,1737.717041015625,7566.7998046875,753.4990844726562,0.6692271408131297,-0.13856321833059682,0.35217166049894005,-0.6354821873179575
